alert_id,detected_timestamp,resolved_timestamp,hostname,user_id,endpoint_product,alert_name,severity,status,description,file_path,process_name,sha256,assigned_to,device_criticality,severity_rank,resolution_duration_hours
EPA00002241,2026-08-24 23:52:44,2026-08-28 14:52:44,LPT-10575,EMP10575,Carbon Black,Unauthorized USB,Medium,In Progress,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\AppData\Local\Temp\cache.bin,explorer.exe,9bd278f07646cf9a903e6f350ead076c64fb0f160f405178ee98807e53399dff,unassigned,High,2,87.0
EPA00007447,2026-08-20 17:52:35,Unknown,LPT-12083,EMP12083,Carbon Black,MALWARE_DETECTED,Low,New,Alert triggered by abnormal network connection.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,8282be4b796204831a644c173c4e4f827718341506552cd03d45826f54c28c4a,Unknown,Low,1,62.99
EPA00007458,2026-09-01 12:55:38,2026-09-05 08:55:38,Unknown,EMP10357,Defender,MALWARE_DETECTED,Critical,Open,Alert generated from heuristic engine. Possible false positive.,C:\Users\user\Desktop\salary.xlsx,Unknown,32434602cd144d9cdfd0c4741a247ccda8821abd45b9374f645236e49e88486c,admin,High,4,92.0
EPA00007614,2026-08-04 21:54:04,Unknown,WS-12642,EMP12642,SentinelOne,Credential dumping attempt,Medium,In Progress,Threat detected after file download from external website.,Unknown,cmd.exe,f0ea16cbf773f4eea2808f9f807caf6acb0ae214009c48ec26a8f01e462dc6f8,Unknown,Unknown,2,62.99
EPA00004158,2026-08-13 11:19:00,2026-08-17 06:19:46,WS-11245,EMP11245,Kaspersky,Unusual admin share access,High,False Positive,Endpoint protection detected suspicious activity on host.,D:\Projects\scripts\cleanup.ps1,powershell.exe,b86eb6809f2c8cfe27ae5dd6946408d65d211ead55f20c93716620171287f8b3,incident.team,Medium,3,91.01
EPA00006978,2026-09-09 18:58:02,2026-09-13 14:58:02,VDR-11901,EMP11901,SentinelOne,Keylogger suspected,Medium,Closed,Alert generated from heuristic engine. Possible false positive.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,Unknown,incident.team,Unknown,2,92.0
EPA00002973,2026-08-24 03:06:43,Unknown,VDR-10536,EMP10536,Carbon Black,Browser hijack attempt,Medium,New,Process attempted to access sensitive directory.,E:\Backup\data.rar,msedge.exe,Unknown,admin,Low,2,62.99
EPA00003387,2026-08-16 00:00:00,2026-08-17 19:49:20,LPT-10197,EMP10197,Quick Heal,Keylogger suspected,Low,Resolved,Endpoint protection detected suspicious activity on host.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,d7adf254465de8398008e834772342acb242f9faedf0d730783cfe79cf8db88c,soc.analyst2,Medium,1,43.82
EPA00002776,2026-08-23 01:04:05,2026-08-27 01:04:05,WS-10305,EMP10305,Quick Heal,ransomware_behavior,Critical,Open,Process attempted to access sensitive directory.,E:\Backup\data.rar,winword.exe,f9b32a602829da9552e2a61f8b6fc4f63c53d2f2f12da7bd7114082b74657c11,Unknown,Medium,4,96.0
EPA00001924,2026-08-27 11:11:20,Unknown,WS-10397,EMP10397,Windows Defender,Malware detected,Medium,Open,User reported machine slowdown after popup. AV alert generated.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,Unknown,soc.analyst2,Low,2,62.99
EPA00000759,2026-09-07 20:46:35,Unknown,VDR-11387,EMP11387,SYMANTEC,Suspicious PowerShell Execution,Low,New,Alert triggered by abnormal network connection.,D:\Projects\scripts\cleanup.ps1,winword.exe,a0e291bdbc76f77ae9b688bdea886fdbbde7dcc8ada932da913cfba3323fcfcc,unassigned,Medium,1,62.99
EPA00000701,2026-08-04 01:27:15,2026-08-05 09:27:15,VDR-10907,EMP10907,McAfee,Credential dumping attempt,Low,Unassigned,Endpoint agent blocked execution. Review required.,C:\Users\Public\Downloads\invoice.exe,Unknown,e16cd76c8305dd0d483983b1a62364b91664c2ed6d46c2da5783e86f65b67508,admin,Medium,1,32.0
EPA00007250,2026-08-03 05:49:00,2026-08-07 21:49:03,VDR-10791,EMP10791,Kaspersky,Malware detected,Medium,Unassigned,Endpoint agent blocked execution. Review required.,D:\Projects\scripts\cleanup.ps1,python.exe,Unknown,Unknown,Low,2,112.0
EPA00001294,2026-09-03 06:11:37,Unknown,VDR-12963,EMP12963,Quick Heal,Lateral movement detected,Low,Closed,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\AppData\Local\Temp\cache.bin,powershell.exe,5d6bbf864fbb9c4982a0fea76db39b17244ef574f4e64068b8fad36f0c513533,admin,Low,1,62.99
EPA00007309,2026-08-12 10:59:00,Unknown,WS-11695,EMP11695,McAfee,Keylogger suspected,Medium,In Progress,Endpoint protection detected suspicious activity on host.,Unknown,Unknown,cf6602ac7520fd17bb30c24b68d8836059dd483c8b131bd0b0c8ce6325ccf1f5,Unknown,Unknown,2,62.99
EPA00002874,2026-08-26 10:22:00,2026-08-29 01:22:34,WS-12898,EMP12898,Kaspersky,MALWARE_DETECTED,Critical,Closed,Malicious file blocked. User notified. Need validation.,C:\Windows\Temp\update.tmp,chrome.exe,ace927c8ad790f968440164e7163091c134b34b7237ae7a62c800ccc011fa76e,incident.team,High,4,63.01
EPA00006925,2026-09-08 00:00:00,2026-09-13 01:13:27,VDR-11560,EMP11560,Kaspersky,Phishing URL blocked,Medium,Resolved,Process attempted to access sensitive directory.,C:\Users\user\AppData\Local\Temp\cache.bin,excel.exe,Unknown,Unknown,Critical,2,121.22
EPA00002536,2026-09-07 06:54:14,2026-09-11 15:54:14,WS-11517,EMP11517,McAfee,Keylogger suspected,Medium,Resolved,Endpoint agent blocked execution. Review required.,C:\Users\user\Desktop\salary.xlsx,chrome.exe,b6afb3f7d0e61d5e07fcef37e32fb814695000fa8687e7beda1fc965833554d1,Unknown,Critical,2,105.0
EPA00007698,2026-09-05 00:00:00,2026-09-07 07:49:00,WS-10578,EMP10578,SYMANTEC,suspicious_powershell,Medium,Unassigned,User reported machine slowdown after popup. AV alert generated.,Unknown,msedge.exe,c177d3bf57c22d3f2c227bb4552d6dc56f867ef7c6d0130a790cf5e4a6d9d909,incident.team,Unknown,2,55.82
EPA00001908,2026-08-10 23:39:00,Unknown,WS-10958,EMP10958,Defender,USB device blocked,Medium,Investigating,Endpoint protection detected suspicious activity on host.,Unknown,explorer.exe,99e658a1eedd3a922308d93c42d2c2c6f2d13394b2f5e055e5312ef7d7d4993a,admin,Critical,2,62.99
EPA00005885,2026-08-07 22:34:48,Unknown,WS-11654,EMP11654,SentinelOne,Lateral movement detected,Medium,New,Endpoint protection detected suspicious activity on host.,C:\Windows\Temp\update.tmp,unknown,a14df81e5b04bcc61a8801ea5012b6aa92c733bca2d776500520b018fb869f5f,Unknown,Unknown,2,62.99
EPA00005768,2026-08-15 00:00:00,2026-08-18 00:00:00,WS-10500,EMP10500,McAfee,Trojan:Win32,Critical,New,Alert generated from heuristic engine. Possible false positive.,Unknown,Unknown,81e70f0cf042613971614960b7fdc9870246757878c8d01b0d2e87721a080081,soc.analyst2,Medium,4,72.0
EPA00000369,2026-08-24 17:05:42,2026-08-29 01:05:42,LPT-10245,EMP10245,Carbon Black,Malware detected,High,Unassigned,Suspicious script execution observed. Logs attached.,Unknown,unknown,Unknown,soc.analyst2,Critical,3,104.0
EPA00001938,2026-08-04 10:16:00,Unknown,VDR-12437,EMP12437,Kaspersky,Browser hijack attempt,High,New,Process attempted to access sensitive directory.,C:\Users\Public\Downloads\invoice.exe,winword.exe,Unknown,incident.team,Unknown,3,62.99
EPA00004367,2026-08-30 09:22:54,2026-08-29 20:22:54,LPT-10080,EMP10080,Kaspersky,Suspicious PowerShell Execution,Medium,False Positive,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\Desktop\salary.xlsx,python.exe,e2a2906853431810363279d011099181cc6d6b1c952f7faf05b2917c304feda5,soc.analyst1,Low,2,62.99
EPA00001152,2026-08-27 01:13:06,2026-08-31 07:13:06,VDR-10723,EMP10723,SentinelOne,Keylogger suspected,Medium,Open,Process attempted to access sensitive directory.,E:\Backup\data.rar,cmd.exe,316271f8a3a656bf165b3308f0b2ac2e11f7a9d46cc96d9bafb5bfa604f9c789,unassigned,Low,2,102.0
EPA00007943,2026-08-18 07:48:26,2026-08-22 00:00:00,Unknown,EMP11173,Quick Heal,Unauthorized USB,Critical,Unassigned,Endpoint agent blocked execution. Review required.,D:\Projects\scripts\cleanup.ps1,Unknown,326d6486407c6b79c334c3bb06b898edf4f6f38623f0549619071d8b8ac28e4e,Unknown,Medium,4,88.19
EPA00005279,2026-08-22 00:00:00,Unknown,LPT-10047,EMP10047,Kaspersky,Trojan:Win32,Critical,Unassigned,Endpoint agent blocked execution. Review required.,C:\Users\Public\Downloads\invoice.exe,cmd.exe,81efbb1ab33bb12cd030424d8e7cd68466e7ed2a7c761052d348e42361b39ddf,admin,High,4,62.99
EPA00006952,2026-09-09 07:28:25,2026-09-09 23:28:25,WS-11196,EMP11196,Quick Heal,Keylogger suspected,Medium,New,Endpoint protection detected suspicious activity on host.,C:\Users\Public\Downloads\invoice.exe,Unknown,8053507d11cec546a4c30dcf36f5a3dc86709297cc13c14437c1d84fa76f222f,soc.analyst1,Unknown,2,16.0
EPA00003962,2026-08-25 02:46:17,2026-08-28 00:00:00,WS-10467,EMP10467,CrowdStrike,Unauthorized USB,High,Closed,Alert generated from heuristic engine. Possible false positive.,C:\Windows\System32\drivers\etc\hosts,chrome.exe,338b0ff2c862bdcb8b6c00a110ca55a64fb11df7ae923c8e5cf82d23b422b8b9,unassigned,High,3,69.23
EPA00003011,2026-08-03 00:00:00,Unknown,WS-11348,EMP11348,Quick Heal,MALWARE_DETECTED,High,Resolved,Alert triggered by abnormal network connection.,Unknown,explorer.exe,832dc9c6264e2c761858778ed11f89092287004112e02f4b9e256128a53dc894,unassigned,High,3,62.99
EPA00005118,2026-08-11 00:00:00,2026-08-15 11:14:49,WS-10422,EMP10422,SYMANTEC,USB device blocked,High,Open,Process attempted to access sensitive directory.,Unknown,Unknown,Unknown,incident.team,Unknown,3,107.25
EPA00000192,2026-08-01 13:36:56,Unknown,LPT-11810,EMP11810,Windows Defender,Credential dumping attempt,Medium,New,Alert generated from heuristic engine. Possible false positive.,E:\Backup\data.rar,powershell.exe,9e2d55235ed7203ce98bce5f7dc99d60436e3dc1b8f441d1d0419c169cc1906d,unassigned,Low,2,62.99
EPA00005293,2026-08-02 15:17:01,2026-08-06 01:17:01,VDR-11586,EMP11586,SentinelOne,Ransomware Activity,High,New,Threat detected after file download from external website.,C:\Users\user\AppData\Local\Temp\cache.bin,msedge.exe,98b20cdc56c77eebb9e34f1d04e85830dd599fd5fcedd336de7c3e5cd6c9ca37,admin,High,3,82.0
EPA00000175,2026-08-22 06:36:01,2026-08-24 00:00:00,VDR-12023,EMP12023,Kaspersky,Malware detected,Medium,Open,Multiple failed attempts to disable security agent.,Unknown,chrome.exe,03cb6e99abede88752aaa2d10abd644a26e71314bf476fc85da6e486ce3fd738,admin,Low,2,41.4
EPA00001904,2026-08-16 00:00:00,2026-08-19 00:00:00,WS-11671,EMP11671,Defender,Lateral movement detected,Low,Open,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\Desktop\salary.xlsx,msedge.exe,c95bf2ef69848593ca3ec65ea75d959808dafc9989acdd71a8ec539dd1294219,soc.analyst1,High,1,72.0
EPA00001100,2026-08-28 23:29:36,Unknown,WS-12501,EMP12501,SYMANTEC,Lateral movement detected,Medium,False Positive,Malicious file blocked. User notified. Need validation.,Unknown,winword.exe,decb479edd84f446bd4f9fade7f7d1724b8483f74bdf75eae21eb91c20e3d0f3,admin,Low,2,62.99
EPA00005506,2026-08-17 08:59:00,2026-08-17 20:59:46,LPT-10097,EMP10097,Defender,Unauthorized USB,Critical,Resolved,Process attempted to access sensitive directory.,Unknown,cmd.exe,fb6aecff89aa6553f80e16dac76c34d9a3330f6a0686b464e90b1e9cae099b35,admin,Unknown,4,12.01
EPA00003647,2026-08-17 21:08:22,Unknown,LPT-11816,EMP11816,CrowdStrike,Unusual admin share access,Critical,False Positive,Malicious file blocked. User notified. Need validation.,E:\Backup\data.rar,msedge.exe,895cb6cc75c83dfac66b512feea3b02c4560a237508c2e3d0cdcfe9c18651592,Unknown,Unknown,4,62.99
EPA00003409,2026-09-06 03:04:48,2026-09-09 00:00:00,WS-10610,EMP10610,Kaspersky,Unauthorized USB,Critical,In Progress,Suspicious script execution observed. Logs attached.,Unknown,chrome.exe,ed84ee34de883acb9c253b4b632944f746041f541f7b9e7153a3c076adcfc6f4,soc.analyst1,Low,4,68.92
EPA00005580,2026-08-20 13:16:00,2026-08-20 13:16:04,Unknown,EMP10747,SentinelOne,Phishing URL blocked,Medium,New,Suspicious script execution observed. Logs attached.,Unknown,excel.exe,6fc28841ca2edf57a49dbd2dab411763ec377f150fa4d86c0c7636e7da1cebda,Unknown,Low,2,0.0
EPA00002293,Unknown,2026-08-05 07:27:00,LPT-10122,EMP10122,Kaspersky,Phishing URL blocked,High,False Positive,Suspicious script execution observed. Logs attached.,C:\Users\Public\Downloads\invoice.exe,msedge.exe,Unknown,incident.team,High,3,62.99
EPA00007213,2026-08-03 10:04:59,2026-08-06 14:04:59,LPT-11369,EMP11369,Windows Defender,Ransomware Activity,Low,Open,Endpoint protection detected suspicious activity on host.,C:\ProgramData\svc\agent.dll,unknown,Unknown,soc.analyst2,Critical,1,76.0
EPA00007000,Unknown,Unknown,LPT-11818,EMP11818,McAfee,Lateral movement detected,Medium,Closed,Malicious file blocked. User notified. Need validation.,C:\Users\user\Desktop\salary.xlsx,Unknown,f3f014e8f3832fe41a3844633367d0c33bda146d8bd95cecd66c0e18899aab02,Unknown,Low,2,62.99
EPA00005515,2026-09-02 10:52:03,2026-09-03 21:52:03,VDR-10608,EMP10608,Windows Defender,MALWARE_DETECTED,Low,New,Endpoint protection detected suspicious activity on host.,C:\Users\Public\Downloads\invoice.exe,chrome.exe,50511bd55e60f9e27f6405daa37e9630aba46dfdfb86f60d3cd7fe2607c4d33b,soc.analyst2,Medium,1,35.0
EPA00005073,2026-08-23 09:26:51,2026-08-27 13:26:51,VDR-10503,EMP10503,McAfee,Malware detected,Medium,In Progress,Process attempted to access sensitive directory.,D:\Projects\scripts\cleanup.ps1,python.exe,Unknown,soc.analyst1,Low,2,100.0
EPA00001165,2026-09-03 00:00:00,Unknown,VDR-11247,EMP11247,SYMANTEC,Malware detected,Medium,Open,Suspicious script execution observed. Logs attached.,C:\Windows\System32\drivers\etc\hosts,winword.exe,b9d3db98697ee08bca8dc848afcf50eac83340580118a5d9713d45970e7a63a0,incident.team,High,2,62.99
EPA00004650,2026-08-17 21:58:29,Unknown,LPT-11626,EMP11626,SYMANTEC,Credential dumping attempt,Medium,Resolved,User reported machine slowdown after popup. AV alert generated.,C:\Users\Public\Downloads\invoice.exe,excel.exe,6792d0f329ce12f996ba6a11585601ea37fb4d3954342ba05e95c39544be5a5b,admin,Low,2,62.99
EPA00004814,2026-08-10 00:00:00,2026-08-11 10:58:17,WS-10786,EMP10786,Defender,Browser hijack attempt,Medium,False Positive,Alert generated from heuristic engine. Possible false positive.,C:\ProgramData\svc\agent.dll,msedge.exe,24885a440adaf28eedb543c88fcbc5b37b3aa8d85604e3c2bfc0be41f0daf8b3,Unknown,High,2,34.97
EPA00007771,2026-08-19 00:00:00,2026-08-21 23:59:12,VDR-11727,EMP11727,Quick Heal,Lateral movement detected,Medium,Open,User reported machine slowdown after popup. AV alert generated.,C:\Windows\Temp\update.tmp,cmd.exe,Unknown,soc.analyst1,High,2,71.99
EPA00006188,2026-08-11 20:13:56,2026-08-12 02:13:00,WS-12396,EMP12396,SentinelOne,Phishing URL blocked,Medium,Open,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\AppData\Local\Temp\cache.bin,python.exe,Unknown,soc.analyst1,High,2,5.98
EPA00005207,Unknown,2026-08-22 00:00:00,VDR-12972,EMP12972,Carbon Black,USB device blocked,Low,Investigating,Threat detected after file download from external website.,C:\Users\Public\Downloads\invoice.exe,msedge.exe,7097b8687728d04f3ecbbba333ee329d3de967b1875a6c43bdbeac67f624d5b7,admin,Medium,1,62.99
EPA00003665,2026-09-03 03:48:54,2026-09-02 03:48:54,WS-12361,EMP12361,McAfee,MALWARE_DETECTED,High,In Progress,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,chrome.exe,81fdc15a0f3182fb4edb0d732c67ac83e6b65c0703d97636540b33dab3569d8e,Unknown,Unknown,3,62.99
EPA00007603,2026-08-09 00:00:00,Unknown,VDR-11033,EMP11033,McAfee,Keylogger suspected,Low,New,Multiple failed attempts to disable security agent.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,Unknown,Unknown,Low,1,62.99
EPA00001662,2026-08-21 23:35:38,Unknown,WS-12394,EMP12394,SYMANTEC,Credential dumping attempt,Medium,In Progress,Process attempted to access sensitive directory.,C:\Users\Public\Downloads\invoice.exe,python.exe,647c3b1cf380446ab3c92dedd2d06a4a61adf8750c0ca43e4bc84aa1d99176c0,incident.team,Medium,2,62.99
EPA00000509,2026-08-22 18:19:00,Unknown,LPT-11637,EMP11637,Kaspersky,MALWARE_DETECTED,Medium,New,Process attempted to access sensitive directory.,C:\Users\user\Desktop\salary.xlsx,Unknown,Unknown,Unknown,Low,2,62.99
EPA00000167,2026-08-19 00:00:00,2026-08-24 18:06:28,Unknown,EMP10613,SentinelOne,ransomware_behavior,Medium,Open,Alert generated from heuristic engine. Possible false positive.,Unknown,winword.exe,c5fe253e17dae181ffc8c6fbcf6eca0bdb838d3cfadce4f7d7ace9cf90ba4957,soc.analyst2,Critical,2,138.11
EPA00004307,Unknown,2026-08-11 11:10:55,VDR-11112,EMP11112,Kaspersky,suspicious_powershell,Medium,New,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,msedge.exe,815015819d3df5df7826eef4f12f3f8f5f3353a81f5992ac17c4c44180d67f06,incident.team,Unknown,2,62.99
EPA00005716,2026-08-23 09:12:21,2026-08-26 13:12:21,VDR-11940,EMP11940,CrowdStrike,MALWARE_DETECTED,Medium,Closed,Endpoint agent blocked execution. Review required.,C:\Users\user\AppData\Local\Temp\cache.bin,Unknown,3a987d1abf553d4bffc0043042e25bbeb7e15d3c4afe23a9755ce76c7915824a,soc.analyst1,Critical,2,76.0
EPA00001007,2026-08-09 01:28:59,2026-08-10 20:28:59,WS-11730,EMP11730,Carbon Black,Malware detected,Medium,Resolved,Endpoint agent blocked execution. Review required.,Unknown,chrome.exe,Unknown,unassigned,Unknown,2,43.0
EPA00006653,2026-09-02 17:39:16,2026-09-03 23:39:16,VDR-12964,EMP12964,SYMANTEC,Phishing URL blocked,Low,New,Threat detected after file download from external website.,Unknown,chrome.exe,513a3b0e26d8b51ba8d0fa7038246945ca1d1e97c6abf2dde37d04f2aadd5c92,Unknown,Low,1,30.0
EPA00003270,2026-08-16 14:48:44,2026-08-19 09:48:44,VDR-11846,EMP11846,SYMANTEC,Trojan:Win32,High,Open,Malicious file blocked. User notified. Need validation.,C:\Windows\System32\drivers\etc\hosts,excel.exe,Unknown,Unknown,High,3,67.0
EPA00005602,2026-08-16 12:38:05,Unknown,LPT-12231,EMP12231,CrowdStrike,Browser hijack attempt,Medium,New,Threat detected after file download from external website.,Unknown,python.exe,1a48b7ef1a51152ad5168a91bfa1b13967f59cb5db0df3903b699d95a3daed7a,soc.analyst1,Critical,2,62.99
EPA00003495,2026-08-02 03:42:28,2026-08-02 00:00:00,WS-10998,EMP10998,Windows Defender,Lateral movement detected,Medium,New,Alert triggered by abnormal network connection.,E:\Backup\data.rar,powershell.exe,7a33e734e72e7049cecfdd3c2510b1c7e6598466735e20a7ed1c8ffdc7ee65d5,Unknown,Critical,2,62.99
EPA00005894,2026-08-13 08:53:09,Unknown,VDR-12991,EMP12991,Defender,Malware detected,Medium,In Progress,Endpoint protection detected suspicious activity on host.,C:\Users\Public\Downloads\invoice.exe,winword.exe,540c4e59483f873c3630abac39098783e5392114c782e883b71f37eb0b3d842c,incident.team,Critical,2,62.99
EPA00005708,Unknown,2026-09-04 17:09:38,VDR-12154,EMP12154,Defender,Phishing URL blocked,Low,In Progress,Endpoint protection detected suspicious activity on host.,C:\ProgramData\svc\agent.dll,excel.exe,7a03266e8cc4f5531da54829f7b68c41d2c562eaba0c4647b0065ba34dd1c97c,soc.analyst1,Medium,1,62.99
EPA00000104,2026-08-25 17:59:33,2026-08-27 00:00:00,VDR-10533,EMP10533,Carbon Black,MALWARE_DETECTED,High,Closed,Multiple failed attempts to disable security agent.,C:\Users\Public\Downloads\invoice.exe,chrome.exe,Unknown,admin,Unknown,3,30.01
EPA00003266,2026-08-31 10:24:20,Unknown,WS-10645,EMP10645,SYMANTEC,Browser hijack attempt,Critical,Closed,Endpoint agent blocked execution. Review required.,C:\Windows\Temp\update.tmp,Unknown,b8bd340fae129302b0bb4d0dfa9fee2ff1b546871022ca613139e765ed4cf6ec,incident.team,Low,4,62.99
EPA00001112,2026-08-05 04:03:31,Unknown,WS-11724,EMP11724,SYMANTEC,Ransomware Activity,Low,Unassigned,Endpoint agent blocked execution. Review required.,C:\Users\user\AppData\Local\Temp\cache.bin,unknown,ff781a7c1192b6f077e355e5781cfcb9ad67deacbff44ab24c4a8d5677bd83cc,Unknown,Low,1,62.99
EPA00005041,2026-09-01 10:12:00,Unknown,LPT-12001,EMP12001,Defender,Ransomware Activity,High,Unassigned,Suspicious script execution observed. Logs attached.,Unknown,chrome.exe,749a8304dc3211e1b6d62f212ac4da6608856c86ede3fe2d347bc1117be8accd,soc.analyst1,Medium,3,62.99
EPA00002537,2026-08-30 05:37:18,2026-08-30 18:37:18,VDR-11283,EMP11283,Windows Defender,USB device blocked,Critical,Open,Alert triggered by abnormal network connection.,C:\Windows\System32\drivers\etc\hosts,chrome.exe,2df15adcb03e55a4eb674be3986fc2e5ce00156ce5aa9f30b5792f3d335b7aea,Unknown,Unknown,4,13.0
EPA00001105,2026-08-09 17:56:48,2026-08-12 00:00:00,VDR-11279,EMP11279,Quick Heal,Lateral movement detected,Medium,In Progress,Alert triggered by abnormal network connection.,D:\Projects\scripts\cleanup.ps1,cmd.exe,8c621e2ad3c2ed80e714aaa761b29a5f3e9d7b8f9051e5228c44d84a1081254f,unassigned,Unknown,2,54.05
